t,tac1,tac2,adv,ata,aa,relb,dist,clos,ediff,ego_alt,ego_vc,ego_bank,enm_bank,sp_psi,sp_h,sp_v,H1,H2
50.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0303,79.6159,105.8426,-76.5867,9796.8459,170.8886,-403.8985,11094.2237,319.0274,-64.0561,62.4052,8.9822,11094.2237,320.0000,79.5927,79.5734
50.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0303,79.3294,106.1231,-76.3153,9782.3285,174.5032,-403.9869,11089.6059,319.0381,-63.9776,62.3213,8.9820,11089.6059,320.0000,79.5927,79.5734
50.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0303,79.0440,106.4026,-76.0449,9767.5078,178.1006,-404.0867,11084.9979,319.0488,-63.8989,62.2373,8.9818,11084.9979,320.0000,79.5927,79.5734
50.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0302,78.7596,106.6812,-75.7757,9752.3855,181.6810,-404.1979,11080.3997,319.0597,-63.8201,62.1531,8.9815,11080.3997,320.0000,79.5927,79.5734
51.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0302,78.4764,106.9589,-75.5075,9736.9629,185.2442,-404.3204,11075.8113,319.0706,-63.7412,62.0688,8.9812,11075.8113,320.0000,79.5927,79.5734
51.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0302,78.1942,107.2356,-75.2405,9721.2416,188.7902,-404.4540,11071.2327,319.0815,-63.6621,61.9844,8.9807,11071.2327,320.0000,79.5927,79.5734
51.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0301,77.9130,107.5114,-74.9745,9705.2228,192.3189,-404.5988,11066.6638,319.0925,-63.5829,61.8998,8.9802,11066.6638,320.0000,79.5927,79.5734
51.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0301,77.6330,107.7863,-74.7096,9688.9081,195.8304,-404.7547,11062.1048,319.1036,-63.5035,61.8150,8.9796,11062.1048,320.0000,79.5927,79.5734
51.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0301,77.3540,108.0602,-74.4457,9672.2990,199.3246,-404.9217,11057.5557,319.1148,-63.4241,61.7301,8.9789,11057.5557,320.0000,79.5927,79.5734
51.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0301,77.0760,108.3332,-74.1829,9655.3969,202.8015,-405.0997,11053.0163,319.1260,-63.3445,61.6451,8.9782,11053.0163,320.0000,79.5927,79.5734
51.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0300,76.7992,108.6052,-73.9212,9638.2032,206.2611,-405.2886,11048.4867,319.1372,-63.2647,61.5599,8.9774,11048.4867,320.0000,79.5927,79.5734
51.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0300,76.5234,108.8763,-73.6606,9620.7194,209.7033,-405.4884,11043.9669,319.1485,-63.1849,61.4746,8.9765,11043.9669,320.0000,79.5927,79.5734
51.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0300,76.2487,109.1465,-73.4010,9602.9469,213.1282,-405.6990,11039.4570,319.1599,-63.1049,61.3892,8.9756,11039.4570,320.0000,79.5927,79.5734
51.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,75.9750,109.4157,-73.1425,9584.8873,216.5357,-405.9204,11034.9568,319.1713,-63.0248,61.3036,8.9746,11034.9568,320.0000,79.5927,79.5734
51.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0299,75.7024,109.6841,-72.8850,9566.5420,219.9258,-406.1525,11030.4665,319.1828,-62.9445,61.2178,8.9735,11030.4665,320.0000,79.5927,79.5734
51.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,75.4309,109.9514,-72.6286,9547.9124,223.2985,-406.3951,11025.9859,319.1943,-62.8642,61.1320,8.9723,11025.9859,320.0000,79.5927,79.5734
51.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0299,75.1604,110.2179,-72.3733,9529.0000,226.6539,-406.6484,11021.5152,319.2059,-62.7837,61.0460,8.9711,11021.5152,320.0000,79.5927,79.5734
51.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,74.8910,110.4834,-72.1190,9509.8063,229.9918,-406.9120,11017.0542,319.2175,-62.7031,60.9598,8.9698,11017.0542,320.0000,79.5927,79.5734
51.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,74.6227,110.7479,-71.8657,9490.3327,233.3124,-407.1861,11012.6030,319.2292,-62.6223,60.8735,8.9684,11012.6030,320.0000,79.5927,79.5734
51.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,74.3554,111.0116,-71.6135,9470.5807,236.6156,-407.4706,11008.1615,319.2409,-62.5415,60.7871,8.9670,11008.1615,320.0000,79.5927,79.5734
51.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,74.0892,111.2743,-71.3623,9450.5517,239.9014,-407.7653,11003.7298,319.2527,-62.4605,60.7006,8.9655,11003.7298,320.0000,79.5927,79.5734
51.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,73.8240,111.5360,-71.1121,9430.2473,243.1698,-408.0702,10999.3079,319.2645,-62.3794,60.6139,8.9639,10999.3079,320.0000,79.5927,79.5734
51.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,73.5599,111.7969,-70.8630,9409.6688,246.4208,-408.3852,10994.8957,319.2763,-62.2982,60.5271,8.9623,10994.8957,320.0000,79.5927,79.5734
51.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,73.2968,112.0568,-70.6149,9388.8177,249.6545,-408.7103,10990.4933,319.2882,-62.2169,60.4402,8.9605,10990.4933,320.0000,79.5927,79.5734
52.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,73.0349,112.3158,-70.3679,9367.6956,252.8709,-409.0455,10986.1005,319.3001,-62.1355,60.3531,8.9588,10986.1005,320.0000,79.5927,79.5734
52.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,72.7739,112.5739,-70.1218,9346.3038,256.0699,-409.3905,10981.7175,319.3121,-62.0540,60.2659,8.9569,10981.7175,320.0000,79.5927,79.5734
52.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,72.5140,112.8310,-69.8768,9324.6438,259.2516,-409.7454,10977.3442,319.3241,-61.9723,60.1786,8.9550,10977.3442,320.0000,79.5927,79.5734
52.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,72.2552,113.0873,-69.6328,9302.7170,262.4160,-410.1101,10972.9805,319.3362,-61.8905,60.0911,8.9530,10972.9805,320.0000,79.5927,79.5734
52.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,71.9974,113.3426,-69.3898,9280.5250,265.5631,-410.4845,10968.6265,319.3483,-61.8087,60.0036,8.9509,10968.6265,320.0000,79.5927,79.5734
52.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,71.7406,113.5970,-69.1479,9258.0691,268.6930,-410.8685,10964.2822,319.3604,-61.7267,59.9158,8.9488,10964.2822,320.0000,79.5927,79.5734
52.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,71.4849,113.8505,-68.9069,9235.3508,271.8057,-411.2621,10959.9475,319.3725,-61.6446,59.8280,8.9466,10959.9475,320.0000,79.5927,79.5734
52.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,71.2302,114.1030,-68.6669,9212.3716,274.9011,-411.6652,10955.6224,319.3847,-61.5624,59.7400,8.9443,10955.6224,320.0000,79.5927,79.5734
52.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,70.9766,114.3547,-68.4279,9189.1329,277.9794,-412.0777,10951.3069,319.3969,-61.4801,59.6520,8.9419,10951.3069,320.0000,79.5927,79.5734
52.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,70.7240,114.6054,-68.1900,9165.6362,281.0406,-412.4995,10947.0010,319.4091,-61.3977,59.5637,8.9395,10947.0010,320.0000,79.5927,79.5734
52.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,70.4725,114.8553,-67.9530,9141.8828,284.0846,-412.9306,10942.7046,319.4214,-61.3152,59.4754,8.9371,10942.7046,320.0000,79.5927,79.5734
52.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,70.2219,115.1042,-67.7170,9117.8742,287.1116,-413.3708,10938.4179,319.4337,-61.2326,59.3869,8.9345,10938.4179,320.0000,79.5927,79.5734
52.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,69.9725,115.3523,-67.4820,9093.6119,290.1215,-413.8202,10934.1406,319.4460,-61.1498,59.2984,8.9319,10934.1406,320.0000,79.5927,79.5734
52.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,69.7240,115.5994,-67.2479,9069.0973,293.1144,-414.2786,10929.8729,319.4584,-61.0670,59.2096,8.9292,10929.8729,320.0000,79.5927,79.5734
52.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,69.4766,115.8456,-67.0149,9044.3318,296.0903,-414.7460,10925.6146,319.4707,-60.9841,59.1208,8.9264,10925.6146,320.0000,79.5927,79.5734
52.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,69.2302,116.0910,-66.7828,9019.3168,299.0493,-415.2222,10921.3658,319.4831,-60.9011,59.0319,8.9236,10921.3658,320.0000,79.5927,79.5734
52.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,68.9848,116.3354,-66.5517,8994.0538,301.9914,-415.7073,10917.1265,319.4955,-60.8180,58.9428,8.9207,10917.1265,320.0000,79.5927,79.5734
52.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,68.7404,116.5790,-66.3216,8968.5442,304.9167,-416.2011,10912.8966,319.5080,-60.7347,58.8536,8.9177,10912.8966,320.0000,79.5927,79.5734
52.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,68.4971,116.8217,-66.0924,8942.7894,307.8251,-416.7035,10908.6761,319.5204,-60.6514,58.7643,8.9147,10908.6761,320.0000,79.5927,79.5734
52.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0295,68.2548,117.0635,-65.8642,8916.7907,310.7168,-417.2145,10904.4650,319.5329,-60.5680,58.6748,8.9116,10904.4650,320.0000,79.5927,79.5734
53.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,68.0135,117.3044,-65.6369,8890.5497,313.5918,-417.7340,10900.2633,319.5454,-60.4845,58.5852,8.9084,10900.2633,320.0000,79.5927,79.5734
53.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0295,67.7732,117.5444,-65.4106,8864.0677,316.4501,-418.2619,10896.0709,319.5579,-60.4009,58.4956,8.9051,10896.0709,320.0000,79.5927,79.5734
53.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,67.5339,117.7836,-65.1853,8837.3462,319.2917,-418.7981,10891.8878,319.5704,-60.3173,58.4058,8.9018,10891.8878,320.0000,79.5927,79.5734
53.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0295,67.2956,118.0219,-64.9608,8810.3864,322.1168,-419.3426,10887.7141,319.5829,-60.2335,58.3158,8.8984,10887.7141,320.0000,79.5927,79.5734
53.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,67.0584,118.2593,-64.7374,8783.1898,324.9253,-419.8953,10883.5496,319.5954,-60.1496,58.2258,8.8949,10883.5496,320.0000,79.5927,79.5734
53.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0295,66.8221,118.4958,-64.5148,8755.7578,327.7174,-420.4560,10879.3943,319.6080,-60.0657,58.1356,8.8914,10879.3943,320.0000,79.5927,79.5734
53.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,66.5869,118.7315,-64.2933,8728.0918,330.4930,-421.0248,10875.2483,319.6205,-59.9816,58.0454,8.8878,10875.2483,320.0000,79.5927,79.5734
53.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0295,66.3526,118.9663,-64.0726,8700.1932,333.2523,-421.6015,10871.1114,319.6331,-59.8975,57.9550,8.8841,10871.1114,320.0000,79.5927,79.5734
53.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,66.1193,119.2003,-63.8529,8672.0633,335.9952,-422.1861,10866.9838,319.6457,-59.8133,57.8644,8.8803,10866.9838,320.0000,79.5927,79.5734
53.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,65.8871,119.4334,-63.6340,8643.7034,338.7219,-422.7784,10862.8653,319.6582,-59.7290,57.7738,8.8765,10862.8653,320.0000,79.5927,79.5734
53.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,65.6558,119.6657,-63.4162,8615.1151,341.4323,-423.3785,10858.7559,319.6708,-59.6446,57.6830,8.8726,10858.7559,320.0000,79.5927,79.5734
53.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,65.4255,119.8971,-63.1992,8586.2995,344.1266,-423.9861,10854.6556,319.6834,-59.5602,57.5922,8.8686,10854.6556,320.0000,79.5927,79.5734
53.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,65.1962,120.1277,-62.9831,8557.2582,346.8048,-424.6014,10850.5644,319.6960,-59.4756,57.5012,8.8646,10850.5644,320.0000,79.5927,79.5734
53.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,64.9679,120.3574,-62.7680,8527.9924,349.4670,-425.2240,10846.4822,319.7086,-59.3910,57.4101,8.8604,10846.4822,320.0000,79.5927,79.5734
53.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,64.7406,120.5863,-62.5537,8498.5034,352.1131,-425.8541,10842.4090,319.7212,-59.3063,57.3189,8.8562,10842.4090,320.0000,79.5927,79.5734
53.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,64.5142,120.8137,-62.3404,8468.7927,354.7399,-426.5101,10838.3449,319.7338,-59.2215,57.2275,8.8519,10838.3449,320.0000,79.5927,79.5734
53.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,64.2888,121.0399,-62.1280,8438.8621,357.3486,-427.1789,10834.2897,319.7464,-59.1367,57.1361,8.8476,10834.2897,320.0000,79.5927,79.5734
53.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,64.0644,121.2652,-61.9164,8408.7128,359.9412,-427.8361,10830.2434,319.7590,-59.0517,57.0444,8.8432,10830.2434,320.0000,79.5927,79.5734
53.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,63.8410,121.4897,-61.7058,8378.3462,362.5179,-428.4818,10826.2061,319.7716,-58.9667,56.9527,8.8387,10826.2061,320.0000,79.5927,79.5734
53.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,63.6185,121.7135,-61.4960,8347.7637,365.0787,-429.1163,10822.1776,319.7842,-58.8816,56.8607,8.8341,10822.1776,320.0000,79.5927,79.5734
54.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,63.3970,121.9364,-61.2871,8316.9666,367.6236,-429.7400,10818.1580,319.7967,-58.7965,56.7685,8.8294,10818.1580,320.0000,79.5927,79.5734
54.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0296,63.1765,122.1586,-61.0791,8285.9562,370.1526,-430.3532,10814.1472,319.8093,-58.7113,56.6762,8.8247,10814.1472,320.0000,79.5927,79.5734
54.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0296,62.9569,122.3799,-60.8720,8254.7339,372.6656,-430.9564,10810.1452,319.8219,-58.6260,56.5837,8.8199,10810.1452,320.0000,79.5927,79.5734
54.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,62.7383,122.6004,-60.6658,8223.3010,375.1628,-431.5498,10806.1520,319.8344,-58.5406,56.4911,8.8150,10806.1520,320.0000,79.5927,79.5734
54.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,62.5206,122.8200,-60.4604,8191.6588,377.6442,-432.1334,10802.1675,319.8470,-58.4552,56.3983,8.8100,10802.1675,320.0000,79.5927,79.5734
54.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,62.3039,123.0389,-60.2559,8159.8087,380.1099,-432.7071,10798.1917,319.8595,-58.3697,56.3055,8.8050,10798.1917,320.0000,79.5927,79.5734
54.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,62.0882,123.2570,-60.0523,8127.7519,382.5599,-433.2711,10794.2246,319.8720,-58.2841,56.2126,8.7999,10794.2246,320.0000,79.5927,79.5734
54.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,61.8734,123.4742,-59.8495,8095.4899,384.9944,-433.8251,10790.2662,319.8846,-58.1985,56.1196,8.7946,10790.2662,320.0000,79.5927,79.5734
54.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0297,61.6595,123.6907,-59.6476,8063.0238,387.4133,-434.3691,10786.3164,319.8971,-58.1128,56.0266,8.7894,10786.3164,320.0000,79.5927,79.5734
54.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0297,61.4466,123.9064,-59.4466,8030.3550,389.8169,-434.9033,10782.3752,319.9095,-58.0271,55.9334,8.7840,10782.3752,320.0000,79.5927,79.5734
54.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,61.2347,124.1214,-59.2464,7997.4849,392.2050,-435.4277,10778.4426,319.9220,-57.9413,55.8401,8.7785,10778.4426,320.0000,79.5927,79.5734
54.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,61.0237,124.3355,-59.0470,7964.4146,394.5778,-435.9425,10774.5185,319.9345,-57.8554,55.7466,8.7729,10774.5185,320.0000,79.5927,79.5734
54.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,60.8136,124.5489,-58.8486,7931.1455,396.9354,-436.4481,10770.6029,319.9469,-57.7695,55.6530,8.7673,10770.6029,320.0000,79.5927,79.5734
54.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,60.6045,124.7615,-58.6509,7897.6788,399.2777,-436.9446,10766.6958,319.9593,-57.6835,55.5591,8.7616,10766.6958,320.0000,79.5927,79.5734
54.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0298,60.3963,124.9733,-58.4541,7864.0158,401.6049,-437.4322,10762.7972,319.9717,-57.5975,55.4652,8.7558,10762.7972,320.0000,79.5927,79.5734
54.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,60.1891,125.1844,-58.2582,7830.1579,403.9170,-437.9112,10758.9070,319.9841,-57.5114,55.3710,8.7498,10758.9070,320.0000,79.5927,79.5734
54.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0299,59.9827,125.3947,-58.0631,7796.1062,406.2140,-438.3818,10755.0252,319.9965,-57.4252,55.2767,8.7438,10755.0252,320.0000,79.5927,79.5734
54.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,59.7774,125.6043,-57.8688,7761.8620,408.4961,-438.8439,10751.1517,320.0088,-57.3391,55.1823,8.7377,10751.1517,320.0000,79.5927,79.5734
54.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0299,59.5729,125.8130,-57.6754,7727.4266,410.7633,-439.2977,10747.2866,320.0211,-57.2528,55.0877,8.7315,10747.2866,320.0000,79.5927,79.5734
54.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0299,59.3694,126.0211,-57.4828,7692.8013,413.0157,-439.7433,10743.4298,320.0334,-57.1665,54.9930,8.7253,10743.4298,320.0000,79.5927,79.5734
55.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0300,59.1668,126.2284,-57.2910,7657.9872,415.2534,-440.1806,10739.5813,320.0457,-57.0802,54.8982,8.7189,10739.5813,320.0000,79.5927,79.5734
55.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0300,58.9651,126.4350,-57.1000,7622.9856,417.4764,-440.6097,10735.7410,320.0579,-56.9939,54.8032,8.7124,10735.7410,320.0000,79.5927,79.5734
55.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0300,58.7644,126.6408,-56.9099,7587.7977,419.6848,-441.0307,10731.9089,320.0702,-56.9075,54.7080,8.7058,10731.9089,320.0000,79.5927,79.5734
55.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0301,58.5646,126.8459,-56.7206,7552.4248,421.8787,-441.4438,10728.0850,320.0824,-56.8210,54.6127,8.6991,10728.0850,320.0000,79.5927,79.5734
55.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0301,58.3657,127.0504,-56.5321,7516.8680,424.0582,-441.8490,10724.2693,320.0945,-56.7345,54.5173,8.6923,10724.2693,320.0000,79.5927,79.5734
55.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0301,58.1677,127.2540,-56.3445,7481.1287,426.2232,-442.2465,10720.4617,320.1067,-56.6480,54.4217,8.6855,10720.4617,320.0000,79.5927,79.5734
55.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0302,57.9706,127.4570,-56.1576,7445.2079,428.3740,-442.6364,10716.6622,320.1188,-56.5615,54.3259,8.6785,10716.6622,320.0000,79.5927,79.5734
55.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0302,57.7745,127.6593,-55.9716,7409.1070,430.5105,-443.0189,10712.8708,320.1309,-56.4749,54.2300,8.6714,10712.8708,320.0000,79.5927,79.5734
55.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0302,57.5793,127.8609,-55.7863,7372.8270,432.6329,-443.3941,10709.0875,320.1429,-56.3883,54.1339,8.6642,10709.0875,320.0000,79.5927,79.5734
55.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0303,57.3850,128.0618,-55.6019,7336.3692,434.7411,-443.7622,10705.3121,320.1549,-56.3016,54.0377,8.6568,10705.3121,320.0000,79.5927,79.5734
55.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0303,57.1916,128.2620,-55.4183,7299.7347,436.8353,-444.1231,10701.5447,320.1669,-56.2149,53.9413,8.6494,10701.5447,320.0000,79.5927,79.5734
55.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0303,56.9991,128.4615,-55.2355,7262.9248,438.9155,-444.4769,10697.7853,320.1789,-56.1282,53.8447,8.6419,10697.7853,320.0000,79.5927,79.5734
55.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0304,56.8075,128.6603,-55.0535,7225.9406,440.9819,-444.8238,10694.0338,320.1908,-56.0415,53.7480,8.6342,10694.0338,320.0000,79.5927,79.5734
55.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0304,56.6169,128.8585,-54.8723,7188.7832,443.0344,-445.1638,10690.2902,320.2027,-55.9548,53.6512,8.6264,10690.2902,320.0000,79.5927,79.5734
55.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0305,56.4271,129.0560,-54.6919,7151.4539,445.0732,-445.4971,10686.5544,320.2145,-55.8680,53.5542,8.6185,10686.5544,320.0000,79.5927,79.5734
55.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0305,56.2383,129.2529,-54.5123,7113.9537,447.0983,-445.8236,10682.8265,320.2264,-55.7812,53.4570,8.6105,10682.8265,320.0000,79.5927,79.5734
55.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0306,56.0504,129.4491,-54.3335,7076.2839,449.1098,-446.1435,10679.1064,320.2381,-55.6944,53.3597,8.6024,10679.1064,320.0000,79.5927,79.5734
55.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0306,55.8634,129.6446,-54.1555,7038.4456,451.1078,-446.4568,10675.3941,320.2499,-55.6076,53.2622,8.5941,10675.3941,320.0000,79.5927,79.5734
55.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0306,55.6773,129.8395,-53.9783,7000.4398,453.0923,-446.7638,10671.6895,320.2616,-55.5208,53.1646,8.5858,10671.6895,320.0000,79.5927,79.5734
55.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0307,55.4921,130.0338,-53.8019,6962.2678,455.0634,-447.0644,10667.9926,320.2732,-55.4340,53.0668,8.5772,10667.9926,320.0000,79.5927,79.5734
56.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0308,55.3078,130.2274,-53.6262,6923.9306,457.0212,-447.3588,10664.3035,320.2849,-55.3471,52.9688,8.5686,10664.3035,320.0000,79.5927,79.5734
56.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0308,55.1244,130.4205,-53.4514,6885.4294,458.9657,-447.6471,10660.6220,320.2965,-55.2603,52.8707,8.5598,10660.6220,320.0000,79.5927,79.5734
56.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0309,54.9419,130.6129,-53.2773,6846.7653,460.8971,-447.9294,10656.9481,320.3080,-55.1734,52.7724,8.5509,10656.9481,320.0000,79.5927,79.5734
56.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0309,54.7603,130.8047,-53.1041,6807.9394,462.8153,-448.2057,10653.2818,320.3195,-55.0866,52.6739,8.5419,10653.2818,320.0000,79.5927,79.5734
56.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0310,54.5797,130.9958,-52.9316,6768.9528,464.7204,-448.4761,10649.6231,320.3310,-54.9998,52.5753,8.5327,10649.6231,320.0000,79.5927,79.5734
56.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0310,54.3999,131.1864,-52.7599,6729.8065,466.6126,-448.7408,10645.9720,320.3424,-54.9129,52.4765,8.5234,10645.9720,320.0000,79.5927,79.5734
56.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0311,54.2211,131.3764,-52.5890,6690.5017,468.4918,-448.9997,10642.3283,320.3538,-54.8261,52.3776,8.5139,10642.3283,320.0000,79.5927,79.5734
56.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0312,54.0431,131.5658,-52.4188,6651.0395,470.3582,-449.2529,10638.6922,320.3651,-54.7393,52.2785,8.5043,10638.6922,320.0000,79.5927,79.5734
56.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0312,53.8661,131.7546,-52.2495,6611.4209,472.2118,-449.5006,10635.0635,320.3764,-54.6525,52.1792,8.4945,10635.0635,320.0000,79.5927,79.5734
56.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0313,53.6900,131.9429,-52.0809,6571.6471,474.0527,-449.7428,10631.4422,320.3876,-54.5657,52.0798,8.4846,10631.4422,320.0000,79.5927,79.5734
56.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0314,53.5148,132.1306,-51.9131,6531.7190,475.8809,-449.9797,10627.8284,320.3988,-54.4789,51.9802,8.4745,10627.8284,320.0000,79.5927,79.5734
56.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0314,53.3405,132.3177,-51.7461,6491.6377,477.6965,-450.2112,10624.2219,320.4100,-54.3922,51.8804,8.4643,10624.2219,320.0000,79.5927,79.5734
56.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0315,53.1671,132.5043,-51.5799,6451.4043,479.4996,-450.4374,10620.6228,320.4211,-54.3055,51.7805,8.4539,10620.6228,320.0000,79.5927,79.5734
56.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0316,52.9946,132.6903,-51.4144,6411.0199,481.2903,-450.6585,10617.0310,320.4322,-54.2188,51.6803,8.4434,10617.0310,320.0000,79.5927,79.5734
56.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0317,52.8231,132.8757,-51.2497,6370.4854,483.0685,-450.8746,10613.4464,320.4432,-54.1321,51.5800,8.4327,10613.4464,320.0000,79.5927,79.5734
56.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0317,52.6524,133.0607,-51.0859,6329.8020,484.8344,-451.0856,10609.8692,320.4541,-54.0454,51.4796,8.4218,10609.8692,320.0000,79.5927,79.5734
56.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0318,52.4827,133.2451,-50.9227,6288.9707,486.5880,-451.2917,10606.2992,320.4650,-53.9589,51.3789,8.4107,10606.2992,320.0000,79.5927,79.5734
56.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0319,52.3139,133.4290,-50.7604,6247.9924,488.3294,-451.4930,10602.7363,320.4759,-53.8723,51.2781,8.3995,10602.7363,320.0000,79.5927,79.5734
